Time,RMSError,TotalError,AverageError,ManTrackedCells,AutoTrackedCells
242,2.0901543602873254,1869.8229669264347,4.368745249828119,428,1890
243,2.1189520001953435,1912.7219287101668,4.489957579131847,426,1893
244,2.1222413220702308,1932.1766302849296,4.5039082291024,429,1900
245,2.1223573964747016,1936.8923948994754,4.504400918370873,430,1898
246,2.1074366047025093,1905.312999378377,4.44128904284004,429,1896
247,2.0798806910287326,1855.8126825441743,4.325903688914159,429,1901
248,2.129182336691451,1958.4363266836701,4.533417422878866,432,1895
249,2.0987115852068188,1902.7830173247294,4.404590317881318,432,1907
250,2.110581610176309,1924.3676447486293,4.45455473321442,432,1917
251,2.1499783232441736,1996.8797334613657,4.622406790419828,432,1927
252,2.1353285338151444,1969.7592732444577,4.559627947325134,432,1928
253,2.1543782639701408,2005.0613442433425,4.641345704266997,432,1928
254,2.1778115744168622,2039.431199075542,4.742863253664051,430,1929
255,2.1447904030951417,1996.4546289727145,4.60012587320902,434,1929
256,2.1370931741386405,1968.4490782634366,4.567167234949969,431,1937
257,2.11496311877317,1927.892736315186,4.473068993770734,431,1937
258,2.1433243056229716,1979.9446430809778,4.593839079074194,431,1936
259,2.128106784652606,1947.4005493603147,4.528838486884453,430,1948
260,2.129403999706837,1958.8441221939484,4.534361393967473,432,1956
261,2.1443466067610752,1986.4320638087827,4.598222369927738,432,1964
262,2.156168130853156,2008.3943556749343,4.649061008506792,432,1980
263,2.123584154716004,1948.1513740535029,4.509609662160886,432,1979
264,2.1026537979333764,1909.9380933922976,4.421152993963652,432,1974
265,2.1697348478488205,2033.7477019068433,4.707749309969545,432,1973
266,2.1263703758863244,1939.702468466741,4.521450975446949,429,1969
267,2.1117218463016516,1913.0693679873448,4.459369156147657,429,1976
268,2.0934340313049895,1880.0779326296936,4.382466043425859,429,1983
269,2.0711817858754813,1840.3216217710678,4.289793990142349,429,1995
270,2.049955373149377,1802.7940066868166,4.202317031904001,429,1993
271,2.057271647670624,1815.6852852607342,4.232366632309404,429,2002
272,2.0380824427119912,1781.9716385717863,4.153780043290877,429,2003
273,2.0617383808729826,1823.5782498496765,4.250765151164747,429,2004
274,2.113338814356163,1916.00020508939,4.466200944264313,429,2006
275,2.1328387438688523,1951.5214750523194,4.549001107348063,429,2013
276,2.0763418468178436,1845.1916589544874,4.311195464846933,428,2011
277,2.098356433811693,1884.5266815805003,4.403099723318926,428,2016
278,2.062206725879686,1815.9014397724777,4.252696580263414,427,2010
279,2.049898919873315,1802.6947145483493,4.202085581697784,429,2009
280,2.0389443758452703,1783.4791979823642,4.157294167791059,429,2018
281,2.0152254573710398,1742.2263332915795,4.061133644036316,429,2016
282,2.0291500105477396,1762.268499550922,4.117449765305892,428,2028
283,2.0233811188311135,1752.262453074083,4.0940711520422495,428,2025
284,2.029965727493638,1763.685645853876,4.1207608547987755,428,2021
285,2.0403441026455327,1781.765736481773,4.163004057200404,428,2033
286,2.035779138381261,1748.9354075132433,4.144396700268349,422,2042
287,2.0469981359389933,1768.2649775229145,4.190201368537712,422,2040
288,2.054394040156894,1776.8451812097421,4.220534872232166,421,2046
289,2.047946648358859,1765.7099847747236,4.194085474524284,421,2048
290,2.030354854554718,1727.2608100384282,4.12234083541391,419,2047
291,2.012962853534906,1714.0042272279181,4.05201944971139,423,2054
292,2.0695458200076375,1811.717418169989,4.283019901111086,423,2056
293,2.0232208424404337,1727.42432761443,4.093422577285379,422,2056
294,2.0937214233329384,1845.5248167783118,4.383669398523306,421,2064
295,2.1210278577030555,1893.977611897166,4.498759173152413,421,2064
296,2.1320254943104384,1922.7603356488305,4.54553270838967,423,2062
297,2.106665597736743,1877.290894910816,4.438039940687508,423,2064
298,2.076660270594901,1819.8825451351954,4.312517879467288,422,2060
299,2.066750240135373,1811.0975793622388,4.27145655509962,424,2065
300,2.059427715498191,1794.0455839981669,4.241242515362097,423,2071
301,2.03605123288516,1761.8394647466014,4.14550462293318,425,2078
302,2.041467022490548,1767.0571440605631,4.167587603916423,424,2082
303,2.023648104669563,1744.5346035529365,4.095151651532714,426,2084
304,2.0393525156537238,1771.7163990019512,4.1589586831031715,426,2082
305,2.0429311769199683,1777.939880087064,4.173567793631606,426,2084
306,2.020714092192895,1727.2297421296823,4.083285442386956,423,2079
307,2.025725120206097,1744.0139616194526,4.103562262634006,425,2088
308,2.034661603719826,1759.4353327019871,4.139847841651735,425,2095
309,2.032660957779807,1755.976991944987,4.131710569282323,425,2096
310,2.0098921343385596,1712.8185500706286,4.039666391676011,424,2100
311,2.016466013206894,1724.0413173454463,4.066135182418505,424,2094
312,2.0311733344144383,1749.2820085209778,4.125665114436268,424,2096
313,2.0238941309099325,1736.766520127829,4.096147453131672,424,2092
314,2.04081896190951,1761.77048092742,4.1649420352894095,423,2098
315,2.080418800547161,1839.4605139097878,4.3281423856700885,425,2102
316,2.0480845261845446,1782.7263462185429,4.194650226396571,425,2112
317,2.0544399508852074,1793.8074925121155,4.220723511793213,425,2110
318,2.0311854175430923,1753.4285351868755,4.125714200439707,425,2119
319,2.064727577875178,1811.8174876062767,4.263099970838298,425,2111
320,2.0839234397802855,1845.6631837179211,4.342736902865696,425,2124
321,2.098613176171446,1867.3711595969717,4.404177263200405,424,2124
322,2.107254770556055,1891.6626565813137,4.440522668031253,426,2124
323,2.112082477231719,1886.957481236183,4.460892390629274,423,2140
324,2.1484255115231004,1961.6861758894008,4.615732178563296,425,2128
325,2.164969708850684,1992.0148821024316,4.687093840241015,425,2121
326,2.1686671024601085,1984.7153745455287,4.703117001292722,422,2117
327,2.1653675578564844,1978.6806307805236,4.688816660617355,422,2105
328,2.248758764226158,2134.0185434266295,5.056915979683956,422,2100
329,2.1824347483308544,2000.4690009032233,4.7630214307219605,420,2104
330,2.207423393441372,2056.2870119989575,4.872718037912222,422,2096
331,2.1979544225327228,2038.683537570147,4.8310036435311545,422,2093
332,2.212711268597219,2066.150468750742,4.896091158177114,422,2100
333,2.1882842259764472,2020.7840742433973,4.788587853657339,422,2101
334,2.1982079292460246,2039.1538382844399,4.832118100200095,422,2105
335,2.2269459814732073,2092.8197066566595,4.9592884043996674,422,2113
336,2.210991856453726,2053.163695507971,4.888484989304693,420,2124
337,2.187730087201954,2005.4022695339922,4.786162934448669,419,2123
338,2.231805069874222,2092.0006253648385,4.980953869916282,420,2131
339,2.200106937374384,2042.6785661425802,4.840470535882892,422,2147
340,2.181102578093068,2007.541968501304,4.757208456164228,422,2152
341,2.2320882697584152,2102.496014565095,4.982218043993115,422,2159
342,2.1803436199419695,2006.1450830311364,4.753898301021651,422,2162
343,2.1719199184898255,1990.6736478444627,4.71723613233285,422,2164
344,2.1391223000720374,1931.0062585888343,4.575844214665484,422,2157
345,2.1524617022162875,1955.1645621523076,4.633091379507838,422,2159
346,2.12187579509698,1890.989893723745,4.50235688981844,420,2160
347,2.097593442457172,1847.9572649325185,4.39989824983933,420,2161
348,2.116554320938941,1881.5169212638264,4.479802193485301,420,2163
349,2.096712643657836,1846.4056422313456,4.396203910074632,420,2160
350,2.085452295687899,1826.6267365877704,4.349111277589929,420,2163
351,2.0806782573033598,1818.2732443742777,4.329222010414947,420,2154
352,2.0435573582959834,1749.797077514531,4.176126676645659,419,2157
353,2.0728542752337886,1808.9211603154529,4.296724846354995,421,2151
354,2.099279427672461,1855.3361026039518,4.406974115448817,421,2154
355,2.111255313905597,1876.564979208235,4.45739900049462,421,2161
356,2.077250910722655,1816.6029367073,4.314971346098099,421,2156
357,2.116169072833597,1885.3102203681278,4.478171544817406,421,2156
358,2.0776274302106037,1817.2615460194406,4.316535738763517,421,2151
359,2.06851489425902,1801.3553783317618,4.278753867771406,421,2158
360,2.075751530086876,1813.9813985710207,4.3087444146580065,421,2145
361,2.0457633434370903,1761.94716374473,4.185147657350902,421,2138
362,2.0724119030620245,1808.1491513962815,4.2948910959531625,421,2126
363,2.0745532657385986,1811.8876972547946,4.303771252386685,421,2112
364,2.113090252176936,1879.8283242288235,4.465150413845186,421,2100
365,2.13996198538676,1927.9431028370875,4.579437298900445,421,2088
366,2.0954595378673755,1848.5902341073686,4.390950674839355,421,2064
367,2.102794222119855,1861.5540305844518,4.421743540580645,421,2015
368,2.161770812332234,1967.43953196671,4.673253045051568,421,1874
