Time,RMSError,TotalError,AverageError,ManTrackedCells,AutoTrackedCells
218,8.828482274541283,32813.62379346554,77.94209927188963,421,5
219,8.960886982800401,33724.9481177791,80.29749551852167,420,5
220,9.109484432453089,34769.75407591907,82.98270662510517,419,5
221,8.981642542979687,33800.68926057244,80.66990276986263,419,5
222,8.836603262483514,32561.6773601288,78.08555721853429,417,6
223,8.720144680516032,32013.22868788459,76.04092324913205,421,5
224,8.950103716557063,33723.93410213113,80.10435653712857,421,5
225,9.0766353393313,34601.82981494309,82.38530908319784,420,5
226,8.95378592614919,33671.51861274906,80.17028241130728,420,5
227,9.162336661472324,35090.4366750308,83.94841309815982,418,5
228,9.034439048271638,34444.099522946715,81.62108891693535,422,5
229,8.924844533306073,33533.84982629067,79.65284994368331,421,5
230,9.140104765047525,35338.06089408681,83.54151511604447,423,5
231,8.978297877526431,34017.349432145355,80.60983277759563,422,5
232,9.342791868628039,36922.72243791243,87.2877599005022,423,4
233,8.763924030826134,32642.70487768901,76.80636441809179,425,7
234,8.478888034915428,30410.12239655135,71.89154230863203,423,8
235,8.432092021060281,30217.574736942097,71.10017585162846,425,8
236,8.672757113910663,31967.104281677406,75.21671595688801,425,7
237,8.261201837840977,29141.663628968632,68.24745580554715,427,8
238,8.33131932014643,29569.035567668452,69.4108816142452,426,8
239,8.260262997627335,29203.272370107727,68.23194478997132,428,6
240,8.373537550118682,30009.704112189964,70.11613110324758,428,6
241,8.63635135995938,31773.87661019838,74.58656481267225,426,6
242,8.960568045769799,34364.8817128287,80.29177970287078,428,5
243,8.92297934718538,33917.93274330645,79.61956043029684,426,6
244,9.13902459637573,35830.83957588588,83.52177057316057,429,6
245,9.181491412478579,36248.90735968969,84.2997845574179,430,7
246,9.156783077187947,35970.224142427825,83.84667632267558,429,7
247,9.158744223579738,35985.63357801778,83.88259575295521,429,8
248,8.786887270162481,33354.45557217078,77.20938789854347,432,9
249,8.830173338079007,33683.88722998522,77.97196118052135,432,9
250,9.696468024077209,40617.28460532316,94.02149214195177,432,8
